,Date,Adj Close,Close,High,Low,Open,Volume,DateOrdinal
0,2018-02-01,4.929879665,4.983749866,4.987500191,4.862500191,4.894499779,355616000,736726
1,2018-03-01,5.254334927,5.311749935,5.34250021,5.09375,5.102499962,914704000,736754
2,2018-04-01,5.282032967,5.339749813,5.451250076,5.317249775,5.394000053,583268000,736785
3,2018-05-01,5.326793671,5.385000229,5.422749996,5.27699995,5.354750156,580124000,736815
4,2018-08-01,5.490012169,5.550000191,5.625,5.46449995,5.510000229,881216000,736907
5,2018-09-01,5.488528252,5.548500061,5.595499992,5.46600008,5.555500031,497000000,736938
6,2018-10-01,5.531556606,5.592000008,5.595499992,5.400000095,5.454999924,582664000,736968
7,2018-11-01,5.541448116,5.602000237,5.656750202,5.580249786,5.625,406032000,736999
8,2018-12-01,5.514246941,5.574500084,5.624750137,5.533500195,5.590000153,359916000,737029
9,2000-01-01,5.443270683,5.50274992,5.687749863,5.417250156,5.601250172,702348000,730120
10,2000-01-01,5.557276726,5.618000031,5.627999783,5.422500134,5.517499924,538408000,730120
11,2000-01-01,5.55035162,5.611000061,5.665999889,5.566999912,5.598499775,408632000,730120
12,2000-01-01,5.690569401,5.75274992,5.777249813,5.675000191,5.702250004,609380000,730120
13,2000-01-01,5.779101849,5.84224987,5.843999863,5.702499866,5.760749817,550944000,730120
14,2000-01-01,5.908191204,5.972750187,5.99574995,5.877500057,5.896249771,475228000,730120
15,2000-01-01,5.831282139,5.894999981,6.012249947,5.838749886,5.975999832,579972000,730120
16,2000-01-01,5.844883442,5.908750057,5.993750095,5.893750191,5.949999809,409884000,730120
17,2000-01-01,6.017497063,6.083250046,6.083499908,5.940000057,5.953000069,516356000,730120
18,2000-01-01,6.104545116,6.171249866,6.202750206,6.015250206,6.068500042,455116000,730120
19,2000-01-01,6.002411842,6.06799984,6.16050005,5.960249901,6.027750015,570832000,730120
20,2000-01-01,6.078579903,6.144999981,6.231750011,6.111249924,6.144249916,478576000,730120
21,2018-01-02,5.947511673,6.012499809,6.172500134,5.951499939,5.962999821,519224000,736696
22,2018-02-02,5.774897575,5.837999821,5.949250221,5.779250145,5.925000191,718464000,736727
23,2018-05-02,5.284754276,5.34250021,5.830749989,5.125,5.675000191,1165204000,736816
24,2018-06-02,5.578543186,5.639500141,5.642499924,5.099999905,5.110000134,1114800000,736847
25,2018-07-02,5.658172607,5.71999979,5.874249935,5.667500019,5.739500046,802932000,736877
26,2018-08-02,5.379221439,5.438000202,5.88049984,5.437749863,5.847000122,1144000000,736908
27,2018-09-02,5.739285946,5.802000046,5.972249985,5.438000202,5.956250191,1674604000,736939
28,2018-12-02,5.639132023,5.700749874,5.887000084,5.625750065,5.883999825,1093172000,737030
29,2000-01-01,5.752888203,5.815750122,5.862500191,5.631249905,5.664000034,625524000,730120
30,2000-01-01,5.970263481,6.03550005,6.064750195,5.763750076,5.775000095,744988000,730120
31,2000-01-01,6.095890999,6.162499905,6.209249973,6.038000107,6.119750023,698900000,730120
32,2000-01-01,6.030108929,6.096000195,6.25,6.086750031,6.135000229,637656000,730120
33,2000-01-01,6.159693241,6.227000237,6.296750069,6.114999771,6.118750095,686240000,730120
34,2000-01-01,5.97248888,6.037749767,6.299250126,6.03399992,6.292250156,892292000,730120
35,2000-01-01,5.992037296,6.053750038,6.140749931,5.987500191,6.068250179,534364000,730120
36,2000-01-01,6.08557272,6.148250103,6.148250103,6.063000202,6.114250183,415300000,730120
37,2000-01-01,6.101658821,6.164500237,6.199500084,6.101500034,6.195000172,469312000,730120
38,2000-01-01,6.08878994,6.151500225,6.222750187,6.128250122,6.137499809,455436000,730120
39,2000-01-01,5.988326073,6.050000191,6.202499866,6.038249969,6.162499905,523116000,730120
40,2018-01-03,5.746070385,5.805250168,6.102250099,5.703000069,6.047749996,1040120000,736697
41,2018-02-03,5.853216648,5.913499832,5.920000076,5.546249866,5.696499825,913428000,736728
42,2018-05-03,5.831194878,5.891250134,5.931250095,5.737999916,5.862750053,620776000,736817
43,2018-06-03,5.992284298,6.053999901,6.073500156,5.934000015,5.977499962,636808000,736848
44,2018-07-03,5.984366894,6.046000004,6.098750114,5.948750019,5.949999809,581208000,736878
45,2018-08-03,5.968033791,6.029500008,6.073750019,5.984749794,6.073750019,411912000,736909
46,2018-09-03,6.070725441,6.133250237,6.146249771,6.06125021,6.077499866,505524000,736940
47,2018-12-03,6.180347443,6.243999958,6.324999809,6.166749954,6.175000191,605060000,737031
48,2000-01-01,6.129620075,6.192749977,6.362500191,6.151000023,6.287250042,619772000,730120
49,2000-01-01,6.155107498,6.218500137,6.263750076,6.155499935,6.236249924,505496000,730120
50,2000-01-01,6.169955254,6.233500004,6.315499783,6.190999985,6.232250214,401952000,730120
51,2000-01-01,6.198163986,6.262000084,6.28125,6.211999893,6.25,399456000,730120
52,2000-01-01,5.963580608,6.025000095,6.233749866,5.925000191,6.204500198,713772000,730120
53,2000-01-01,6.17589283,6.239500046,6.278749943,6.027999878,6.027999878,554696000,730120
54,2000-01-01,6.150653362,6.214000225,6.300000191,6.18324995,6.232999802,438688000,730120
55,2000-01-01,5.984613419,6.046249866,6.197000027,6.008500099,6.150000095,551196000,730120
56,2000-01-01,5.764878273,5.824250221,6.0625,5.813000202,6.059999943,735620000,730120
57,2000-01-01,6.049692631,6.111999989,6.113249779,5.897500038,5.949999809,611424000,730120
58,2000-01-01,5.580524445,5.638000011,6.25,5.496250153,6.193749905,1409000000,730120
59,2000-01-01,5.477338791,5.533750057,5.734749794,5.425000191,5.603250027,945904000,730120
60,2000-01-01,5.730728626,5.789750099,5.887499809,5.517499924,5.602749825,916628000,730120
61,2018-02-04,5.46991396,5.526249886,5.866250038,5.4375,5.718500137,922092000,736729
62,2018-03-04,5.576318264,5.633749962,5.758749962,5.533750057,5.695000172,667432000,736757
63,2018-04-04,5.598343372,5.656000137,5.666500092,5.349999905,5.375249863,789168000,736788
64,2018-05-04,5.47808075,5.534500122,5.728250027,5.462250233,5.715000153,701240000,736818
65,2018-06-04,5.301647186,5.356249809,5.539999962,5.326749802,5.430749893,662988000,736849
66,2018-09-04,5.330352306,5.385250092,5.549250126,5.364999771,5.420000076,499524000,736941
67,2018-10-04,5.63966608,5.697750092,5.724999905,5.560249805,5.618000031,761676000,736971
68,2018-11-04,5.598343372,5.656000137,5.724500179,5.623000145,5.682750225,460244000,737002
69,2018-12-04,5.805210114,5.864999771,5.882999897,5.705249786,5.75,593920000,737032
70,2000-01-01,5.728500843,5.787499905,5.937749863,5.738749981,5.929249763,503036000,730120
71,2000-01-01,5.728252888,5.787250042,5.821000099,5.691999912,5.794250011,350792000,730120
72,2000-01-01,5.877961636,5.938499928,5.960000038,5.783750057,5.840000153,447224000,730120
73,2000-01-01,5.849009991,5.909249783,5.981249809,5.819250107,5.887499809,391364000,730120
74,2000-01-01,5.667628288,5.725999832,5.827499866,5.670000076,5.793749809,471996000,730120
75,2000-01-01,5.659462452,5.717750072,5.802499771,5.68625021,5.71724987,386200000,730120
76,2000-01-01,5.539943218,5.597000122,5.787499905,5.570750237,5.735750198,427508000,730120
77,2000-01-01,5.47362566,5.53000021,5.71999979,5.464000225,5.623000145,414596000,730120
78,2000-01-01,5.361283779,5.416500092,5.539500237,5.257500172,5.5,588492000,730120
79,2000-01-01,5.573101044,5.63049984,5.638750076,5.513249874,5.579999924,375824000,730120
80,2000-01-01,5.600568771,5.658249855,5.757500172,5.615499973,5.737500191,400848000,730120
81,2000-01-01,5.565183163,5.622499943,5.724999905,5.603000164,5.674749851,327844000,730120
82,2018-01-05,5.620611668,5.678500175,5.681250095,5.554999828,5.614250183,253788000,736699
83,2018-02-05,5.600073338,5.65775013,5.71999979,5.631249905,5.675000191,268248000,736730
84,2018-03-05,5.765372276,5.824749947,5.851250172,5.644249916,5.690000057,443144000,736758
85,2018-04-05,5.915575027,5.976500034,5.979750156,5.778250217,5.795750141,400660000,736789
86,2018-07-05,6.153622627,6.217000008,6.274750233,6.072249889,6.082250118,687616000,736880
87,2018-08-05,6.196185589,6.260000229,6.262750149,6.167749882,6.21724987,506616000,736911
88,2018-09-05,6.329313755,6.394499779,6.396749973,6.25274992,6.280250072,596760000,736942
89,2018-10-05,6.436955452,6.503250122,6.512499809,6.429999828,6.447999954,994080000,736972
90,2018-11-05,6.298381805,6.363249779,6.494750023,6.263500214,6.319499969,1214456000,737003
91,2000-01-01,6.318918228,6.383999825,6.462250233,6.360000134,6.401750088,523140000,730120
92,2000-01-01,6.076419353,6.138999939,6.322500229,6.037499905,6.319749832,963528000,730120
93,2000-01-01,6.087554455,6.150249958,6.212999821,6.062749863,6.099999905,553828000,730120
94,2000-01-01,6.129620075,6.192749977,6.287499905,6.135749817,6.15199995,519784000,730120
95,2000-01-01,6.085821152,6.148499966,6.309249878,6.143499851,6.245250225,483716000,730120
96,2000-01-01,6.043753147,6.105999947,6.250750065,6.012249947,6.247000217,640624000,730120
97,2000-01-01,6.005646706,6.067500114,6.144999981,6.006249905,6.11950016,518264000,730120
98,2000-01-01,6.129201889,6.188499928,6.189750195,6.006249905,6.006999969,442956000,730120
99,2000-01-01,6.132914543,6.192249775,6.235000134,6.131000042,6.18475008,437372000,730120
100,2000-01-01,6.17228651,6.231999874,6.24849987,6.169000149,6.204999924,292112000,730120
101,2000-01-01,6.155200005,6.214749813,6.283500195,6.167500019,6.213749886,352684000,730120
102,2000-01-01,6.264145374,6.324749947,6.333499908,6.223750114,6.24875021,390996000,730120
103,2000-01-01,6.244338036,6.304749966,6.380000114,6.281750202,6.292500019,493868000,730120
104,2018-01-06,6.378786564,6.440499783,6.446750164,6.341249943,6.349999905,421968000,736700
105,2018-04-06,6.557804108,6.621250153,6.643499851,6.442500114,6.474999905,642024000,736790
106,2018-05-06,6.563251972,6.626749992,6.664750099,6.579249859,6.624499798,391712000,736820
107,2018-06-06,6.565233231,6.628749847,6.631999969,6.519249916,6.535749912,371356000,736851
108,2018-07-06,6.509520531,6.572500229,6.637000084,6.481249809,6.625,369448000,736881
109,2018-08-06,6.494171143,6.55700016,6.599999905,6.480000019,6.499000072,360456000,736912
110,2018-11-06,6.453068256,6.515500069,6.586249828,6.502500057,6.544250011,265372000,737004
111,2018-12-06,6.501597404,6.564499855,6.576749802,6.491499901,6.542250156,319160000,737034
112,2000-01-01,6.497142792,6.559999943,6.641749859,6.550749779,6.565999985,338208000,730120
113,2000-01-01,6.608811378,6.672749996,6.730000019,6.590499878,6.605500221,430016000,730120
114,2000-01-01,6.567956448,6.631499767,6.686999798,6.583749771,6.614999771,432260000,730120
115,2000-01-01,6.56374836,6.627250195,6.644999981,6.559500217,6.586999893,356268000,730120
116,2000-01-01,6.441926956,6.50425005,6.59100008,6.375500202,6.522999763,594932000,730120
117,2000-01-01,6.494914532,6.557750225,6.611249924,6.506999969,6.545750141,369780000,730120
118,2000-01-01,6.366159916,6.427750111,6.608500004,6.420000076,6.590000153,359516000,730120
119,2000-01-01,6.213634491,6.273749828,6.462250233,6.258250237,6.448750019,434160000,730120
120,2000-01-01,5.920719147,5.978000164,6.170000076,5.888500214,6.166250229,665816000,730120
121,2000-01-01,5.991781712,6.049749851,6.141250134,5.997749805,6.09250021,478884000,730120
122,2000-01-01,5.836532116,5.893000126,6.160749912,5.887499809,6.09375,453892000,730120
123,2000-01-01,5.963802338,6.021500111,6.033500195,5.875249863,5.882999897,338012000,730120
124,2000-01-01,5.865751266,5.922500134,6.099999905,5.921249866,6.087250233,392300000,730120
125,2018-02-07,5.997971535,6.056000233,6.05975008,5.831500053,5.852250099,357572000,736732
126,2018-03-07,5.864264488,5.921000004,6.097000122,5.912499905,6.09100008,222732000,736760
127,2018-05-07,6.010103703,6.068250179,6.073249817,5.9375,5.976749897,306216000,736821
128,2018-06-07,6.124001503,6.18324995,6.19175005,6.021999836,6.043499947,296352000,736852
129,2018-09-07,6.171542168,6.231249809,6.268000126,6.151750088,6.258250237,303880000,736944
130,2018-10-07,6.270584106,6.331250191,6.353499889,6.203000069,6.243750095,360016000,736974
131,2018-11-07,6.128953934,6.188250065,6.272500038,6.177499771,6.237500191,367508000,737005
132,2018-12-07,6.22056818,6.280749798,6.329249859,6.223999977,6.234000206,345508000,737035
133,2000-01-01,6.173274517,6.232999802,6.299499989,6.190499783,6.299499989,246988000,730120
134,2000-01-01,6.145543575,6.204999924,6.258500099,6.192500114,6.204999924,197036000,730120
135,2000-01-01,6.281478882,6.34224987,6.357500076,6.129499912,6.155250072,362136000,730120
136,2000-01-01,6.232204914,6.292500019,6.348750114,6.241000175,6.334750175,277640000,730120
137,2000-01-01,6.240375519,6.300749779,6.334750175,6.258250237,6.273499966,235752000,730120
138,2000-01-01,6.212150097,6.272250175,6.337500095,6.261250019,6.298250198,222352000,730120
139,2000-01-01,6.1755023,6.235249996,6.24725008,6.081999779,6.245500088,301584000,730120
140,2000-01-01,6.158171177,6.217750072,6.371250153,6.199999809,6.283750057,354620000,730120
141,2000-01-01,6.236413956,6.296750069,6.309500217,6.168749809,6.227250099,319112000,730120
142,2000-01-01,6.309952736,6.370999813,6.408249855,6.259500027,6.276500225,325124000,730120
143,2000-01-01,6.24012804,6.300499916,6.414999962,6.245999813,6.407999992,295420000,730120
144,2000-01-01,6.04476881,6.103250027,6.320750237,6.06799984,6.314750195,340340000,730120
145,2000-01-01,6.0628438,6.121500015,6.197000027,6.053500175,6.092750072,283988000,730120
146,2018-01-08,6.10270834,6.16174984,6.209000111,6.097249985,6.153250217,283556000,736702
147,2018-02-08,6.205463886,6.265500069,6.269499779,6.030250072,6.089749813,269668000,736733
148,2018-03-08,6.242109299,6.302499771,6.326499939,6.273250103,6.290249825,214288000,736761
149,2018-06-08,6.289896011,6.350749969,6.354249954,6.242750168,6.289750099,207508000,736853
150,2018-07-08,6.362196922,6.423749924,6.442500114,6.373000145,6.400000095,258132000,736883
151,2018-08-08,6.39859581,6.460499763,6.506000042,6.389750004,6.425000191,262100000,736914
152,2018-09-08,6.350065231,6.411499977,6.481249809,6.403749943,6.478499889,204280000,736945
153,2018-10-08,6.308714867,6.369750023,6.402500153,6.317500114,6.328750134,256396000,736975
154,2000-01-01,6.341645241,6.402999878,6.525000095,6.376749992,6.378499985,375208000,730120
155,2000-01-01,6.473124504,6.535749912,6.550000191,6.425499916,6.509500027,466220000,730120
156,2000-01-01,6.414937973,6.477000237,6.59100008,6.397500038,6.556749821,591136000,730120
157,2000-01-01,6.374330521,6.43599987,6.550000191,6.375249863,6.547500134,801260000,730120
158,2000-01-01,6.061854362,6.120500088,6.324250221,6.093249798,6.323500156,1143188000,730120
159,2000-01-01,6.136630535,6.196000099,6.329999924,5.967999935,6.079500198,854388000,730120
160,2000-01-01,6.272316456,6.333000183,6.337500095,6.192500114,6.212500095,673988000,730120
161,2000-01-01,6.507541656,6.570499897,6.575500011,6.296500206,6.300000191,749856000,730120
162,2000-01-01,6.607079029,6.671000004,6.736999989,6.517499924,6.531499863,720684000,730120
163,2000-01-01,6.740289688,6.805500031,6.820250034,6.675000191,6.679500103,531512000,730120
164,2000-01-01,6.831408501,6.897500038,6.972499847,6.803750038,6.835499763,505776000,730120
165,2000-01-01,6.793771267,6.859499931,6.914500237,6.738249779,6.891499996,475384000,730120
166,2000-01-01,6.899310112,6.962250233,6.987500191,6.827000141,6.84800005,420108000,730120
167,2000-01-01,6.882464409,6.945250034,7.043000221,6.907999992,6.930749893,346608000,730120
168,2000-01-01,6.953565121,7.017000198,7.03000021,6.914999962,6.925000191,306592000,730120
169,2018-04-09,7.028383255,7.09250021,7.13049984,6.974999905,7.003749847,391720000,736793
170,2018-05-09,6.897574425,6.960499763,7.110499859,6.878749847,7.074749947,393156000,736823
171,2018-06-09,6.756363392,6.81799984,6.946499825,6.784749985,6.943999767,322796000,736854
172,2018-07-09,6.735057831,6.796500206,6.923250198,6.679749966,6.724999905,295420000,736884
173,2018-10-09,6.806159019,6.868249893,6.898250103,6.775000095,6.819250107,220140000,736976
174,2018-11-09,6.75834465,6.820000172,6.909999847,6.800499916,6.821499825,243112000,737007
175,2018-12-09,6.644384861,6.704999924,6.799499989,6.547999859,6.77974987,419092000,737037
176,2000-01-01,6.722176075,6.783500195,6.875,6.754000187,6.771500111,305536000,730120
177,2000-01-01,6.848274231,6.910749912,6.977499962,6.837500095,6.874750137,386936000,730120
178,2000-01-01,6.78633976,6.848249912,6.934500217,6.828750134,6.885000229,205528000,730120
179,2000-01-01,6.714247227,6.775499821,6.955999851,6.768750191,6.852250099,299520000,730120
180,2000-01-01,6.73803091,6.799499989,6.817500114,6.706250191,6.756750107,224860000,730120
181,2000-01-01,6.59681797,6.657000065,6.718999863,6.602499962,6.676249981,430584000,730120
182,2000-01-01,6.526707649,6.586249828,6.715000153,6.552750111,6.669000149,435128000,730120
183,2000-01-01,6.582449913,6.642499924,6.645999908,6.467000008,6.554999828,293912000,730120
184,2000-01-01,6.649587154,6.710249901,6.735499859,6.622749805,6.709249973,280388000,730120
185,2000-01-01,6.61267519,6.672999859,6.756000042,6.657000065,6.715250015,268548000,730120
186,2000-01-01,6.624565601,6.684999943,6.730000019,6.653250217,6.708499908,214428000,730120
187,2000-01-01,6.961987019,7.025499821,7.047999859,6.789999962,6.818250179,709396000,730120
188,2018-01-10,7.168602943,7.234000206,7.301499844,7.065000057,7.104000092,622060000,736704
189,2018-02-10,7.097254276,7.162000179,7.318999767,7.139500141,7.206250191,383964000,736735
190,2018-03-10,7.10344696,7.168250084,7.240499973,7.063250065,7.232999802,320552000,736763
191,2018-04-10,6.919128418,6.982250214,7.15625,6.904500008,7.131750107,391220000,736794
192,2018-05-10,6.685508251,6.746500015,7.019999981,6.688499928,6.957250118,426636000,736824
193,2018-08-10,6.584183216,6.644249916,6.778999805,6.501999855,6.662499905,408612000,736916
194,2018-09-10,6.578486919,6.638500214,6.718999863,6.570000172,6.62349987,273500000,736947
195,2018-10-10,6.086723328,6.142250061,6.577750206,6.139999866,6.531499863,684940000,736977
196,2018-11-10,5.825109482,5.878250122,6.18900013,5.856500149,6.054249763,725436000,737008
197,2018-12-10,6.107780457,6.163499832,6.238500118,5.991250038,6.137750149,608236000,737038
198,2000-01-01,5.831302643,5.884500027,6.150000095,5.883500099,6.150000095,449760000,730120
199,2000-01-01,6.090190887,6.145750046,6.157000065,5.948500156,5.998250008,408712000,730120
200,2000-01-01,6.021566391,6.076499939,6.247000217,6.02699995,6.208499908,329668000,730120
201,2000-01-01,5.934113979,5.988249779,6.185249805,5.927249908,6.146500111,524020000,730120
202,2000-01-01,5.677455902,5.729249954,6.06374979,5.692500114,6.044000149,613608000,730120
203,2000-01-01,5.728242874,5.780499935,5.882999897,5.676750183,5.782000065,368844000,730120
204,2000-01-01,5.476539135,5.526500225,5.604750156,5.417749882,5.510749817,626436000,730120
205,2000-01-01,4.940182209,4.985249996,5.534749985,4.971250057,5.487750053,884288000,730120
206,2000-01-01,5.149027348,5.196000099,5.243750095,4.842000008,4.886750221,951720000,730120
207,2000-01-01,4.912435055,4.957250118,5.120999813,4.828000069,4.957749844,664784000,730120
208,2000-01-01,4.598547935,4.640500069,5.103250027,4.400249958,5.099750042,758016000,730120
209,2000-01-01,5.029121399,5.074999809,5.085000038,4.640500069,4.663750172,807192000,730120
210,2000-01-01,5.223101139,5.270750046,5.314750195,5.100249767,5.241250038,745772000,730120
211,2018-01-11,5.403456211,5.452750206,5.462250233,5.179749966,5.307499886,566528000,736705
212,2018-02-11,5.324426174,5.373000145,5.550000191,5.255249977,5.443250179,452960000,736736
213,2018-05-11,5.246389866,5.294250011,5.383250237,5.131999969,5.359749794,379332000,736825
214,2018-06-11,5.228800297,5.276500225,5.371250153,5.238999844,5.286250114,299012000,736856
215,2018-07-11,5.296431065,5.344749928,5.435249805,5.279500008,5.34375,483812000,736886
216,2018-08-11,5.103194237,5.149750233,5.285749912,5.095749855,5.284999847,511352000,736917
217,2018-09-11,5.095266819,5.141749859,5.232999802,5.026000023,5.059999943,413240000,736948
218,2018-12-11,4.695662022,4.738500118,5.071750164,4.716499805,5.049499989,617116000,737039
219,2000-01-01,4.93770504,4.982749939,5.105249882,4.830999851,4.837250233,644712000,730120
220,2000-01-01,4.885182858,4.929749966,5.171999931,4.820750237,5.15749979,526580000,730120
221,2000-01-01,5.014008522,5.05975008,5.132500172,4.887499809,4.923749924,840708000,730120
222,2000-01-01,4.073587894,4.110750198,4.266499996,4.040249825,4.083000183,1963520000,730120
223,2000-01-01,3.584796906,3.617500067,4.045499802,3.615750074,4.044750214,1697820000,730120
224,2000-01-01,3.693306923,3.726999998,3.85649991,3.332750082,3.351500034,1692032000,730120
225,2000-01-01,3.585044861,3.617749929,3.882499933,3.590250015,3.865499973,1025496000,730120
226,2000-01-01,3.592228889,3.625,3.739749908,3.569750071,3.582750082,411968000,730120
227,2000-01-01,3.79166007,3.826250076,3.836750031,3.664000034,3.74725008,814832000,730120
228,2000-01-01,3.808506012,3.843250036,3.925250053,3.763750076,3.799999952,738060000,730120
229,2000-01-01,3.965573072,4.001749992,4.006999969,3.828249931,3.961999893,804524000,730120
230,2000-01-01,3.902336359,3.934000015,4.037499905,3.90350008,4.0,549172000,730120
231,2000-01-01,4.052865028,4.085750103,4.09649992,3.892999887,3.943749905,729564000,730120
232,2018-03-12,4.216783047,4.250999928,4.367000103,4.183499813,4.315000057,890804000,736765
233,2018-04-12,3.896136045,3.927750111,4.210999966,3.912499905,4.205999851,812112000,736796
234,2018-06-12,3.925398827,3.957250118,3.962249994,3.770250082,3.786000013,692308000,736857
235,2018-07-12,3.660548449,3.69024992,3.971750021,3.640500069,3.961499929,681676000,736887
236,2018-10-12,3.765942812,3.796499968,3.821500063,3.641249895,3.644999981,629472000,736979
237,2018-11-12,3.674931288,3.704750061,3.897249937,3.625,3.888999939,671912000,737010
238,2018-12-12,3.692538261,3.722500086,3.819499969,3.620500088,3.710500002,654136000,737040
239,2000-01-01,3.692290068,3.722249985,3.834500074,3.686000109,3.769750118,471384000,730120
240,2000-01-01,3.63178134,3.661250114,3.764750004,3.637500048,3.680249929,471820000,730120
241,2000-01-01,3.560608864,3.58949995,3.703749895,3.530999899,3.631000042,662868000,730120
242,2000-01-01,3.643933058,3.673500061,3.758249998,3.606250048,3.633749962,564372000,730120
243,2000-01-01,3.434878349,3.462749958,3.693500042,3.410749912,3.639499903,745364000,730120
244,2000-01-01,3.350315571,3.377500057,3.545000076,3.317250013,3.454250097,749588000,730120
245,2000-01-01,3.213178158,3.239249945,3.4375,3.211499929,3.404249907,863740000,730120
246,2000-01-01,3.151429653,3.177000046,3.249500036,3.112499952,3.162250042,463840000,730120
247,2000-01-01,3.300718546,3.327500105,3.328500032,3.111500025,3.223500013,695100000,730120
248,2000-01-01,3.252855539,3.279249907,3.309499979,3.129499912,3.274749994,637044000,730120
249,2000-01-01,3.314357281,3.341249943,3.43475008,3.257750034,3.299999952,628728000,730120
250,2000-01-01,3.310637712,3.337500095,3.417749882,3.306499958,3.38499999,465140000,730120
251,2019-02-01,3.378089666,3.405499935,3.461999893,3.251250029,3.266000032,508752000,737091
252,2019-03-01,3.17399621,3.199749947,3.378999949,3.192250013,3.344749928,705552000,737119
253,2019-04-01,3.377346277,3.404750109,3.443249941,3.242500067,3.273499966,585620000,737150
254,2019-07-01,3.556145191,3.585000038,3.62225008,3.410749912,3.462500095,709160000,737241
255,2019-08-01,3.467613935,3.49574995,3.669500113,3.422499895,3.667249918,786016000,737272
256,2019-09-01,3.535810471,3.564500093,3.61225009,3.496500015,3.547499895,617260000,737303
257,2019-10-01,3.601526499,3.630749941,3.639499903,3.483999968,3.545000076,523156000,737333
258,2019-11-01,3.690802574,3.720750093,3.743750095,3.580250025,3.608249903,874764000,737364
259,2000-01-01,3.730729103,3.760999918,3.786499977,3.644249916,3.667999983,730168000,730120
260,2000-01-01,3.716593504,3.746750116,3.83375001,3.728250027,3.79399991,617012000,730120
261,2000-01-01,3.691050768,3.720999956,3.807499886,3.715500116,3.774250031,470104000,730120
262,2000-01-01,3.762470722,3.792999983,3.833250046,3.660249949,3.687750101,493436000,730120
263,2000-01-01,3.891672611,3.92324996,3.949500084,3.79124999,3.843250036,651336000,730120
264,2000-01-01,3.689314604,3.719249964,3.904500008,3.688750029,3.892750025,661552000,730120
265,2000-01-01,3.702210903,3.732249975,3.864500046,3.700750113,3.775000095,591020000,730120
266,2000-01-01,3.914239645,3.946000099,3.963749886,3.812750101,3.817500114,708972000,730120
267,2000-01-01,3.971524715,4.003749847,4.021999836,3.782500029,3.885999918,1154572000,730120
268,2000-01-01,3.422479868,3.45024991,3.540999889,3.275000095,3.413749933,2511528000,730120
269,2000-01-01,3.263519526,3.289999962,3.452500105,3.275249958,3.403749943,1153932000,730120
270,2000-01-01,3.407104731,3.43475008,3.449249983,3.286499977,3.366750002,974228000,730120
271,2000-01-01,3.564824343,3.59375,3.629750013,3.409499884,3.431499958,842852000,730120
272,2019-01-02,3.589127302,3.618249893,3.669749975,3.564500093,3.612499952,625048000,737061
273,2019-04-02,3.699481964,3.729500055,3.76699996,3.611999989,3.634249926,528592000,737151
274,2019-05-02,3.718577385,3.748749971,3.785749912,3.707499981,3.741499901,542424000,737181
275,2019-06-02,3.794213772,3.825000048,3.890000105,3.776750088,3.782249928,702464000,737212
276,2019-07-02,3.655836582,3.685499907,3.780499935,3.642250061,3.778249979,637120000,737242
277,2019-08-02,3.674435854,3.704250097,3.714999914,3.603250027,3.617749929,461604000,737273
278,2019-11-02,3.63178134,3.661250114,3.71449995,3.612499952,3.659749985,495180000,737365
279,2019-12-02,3.748831272,3.779249907,3.795000076,3.685499907,3.700000048,591060000,737395
280,2000-01-01,3.79123807,3.822000027,3.895750046,3.795249939,3.809000015,605372000,730120
281,2000-01-01,3.832155228,3.863250017,3.891750097,3.777499914,3.821000099,827264000,730120
282,2000-01-01,3.901840687,3.933500051,4.096749783,3.91050005,4.073750019,1516748000,730120
283,2000-01-01,3.884481192,3.915999889,3.99725008,3.90350008,3.922749996,551892000,730120
284,2000-01-01,3.931846619,3.963749886,4.031499863,3.934250116,3.945499897,540988000,730120
285,2000-01-01,3.862906456,3.894249916,4.00124979,3.879499912,3.976500034,448548000,730120
286,2000-01-01,3.947717667,3.979749918,3.998749971,3.932749987,3.946500063,401740000,730120
287,2000-01-01,3.935318708,3.967250109,4.131999969,3.958499908,4.06400013,656020000,730120
288,2000-01-01,3.895888567,3.92750001,4.019000053,3.893749952,3.962500095,488464000,730120
289,2000-01-01,3.853979111,3.885250092,3.939749956,3.827749968,3.913000107,500256000,730120
290,2000-01-01,3.82940197,3.85649991,3.897500038,3.834000111,3.875,324944000,730120
291,2019-01-03,3.883768082,3.911250114,3.953749895,3.84800005,3.906749964,357188000,737062
292,2019-04-03,3.891960144,3.919500113,3.97300005,3.862499952,3.950000048,409992000,737152
293,2019-05-03,3.885505438,3.913000107,3.951499939,3.848999977,3.903749943,362924000,737182
294,2019-06-03,3.774540901,3.801249981,3.912499905,3.798500061,3.904000044,403524000,737213
295,2019-07-03,3.705280542,3.73149991,3.787250042,3.684999943,3.777499914,450104000,737243
296,2019-08-03,3.739538431,3.766000032,3.776750088,3.619999886,3.641499996,422416000,737274
297,2019-11-03,4.000194073,4.02850008,4.051499844,3.742249966,3.789750099,859728000,737366
298,2019-12-03,4.034451962,4.063000202,4.109749794,3.979749918,4.056499958,579576000,737396
299,2000-01-01,4.185881138,4.215499878,4.244999886,4.093249798,4.100749969,768900000,730120
300,2000-01-01,4.109918118,4.138999939,4.236750126,4.131249905,4.224750042,519384000,730120
301,2000-01-01,4.215420723,4.245250225,4.288249969,4.178999901,4.182499886,661484000,730120
302,2000-01-01,4.194072247,4.223750114,4.331250191,4.196499825,4.27699995,486992000,730120
303,2000-01-01,4.361884117,4.392749786,4.4375,4.302000046,4.318999767,854972000,730120
